,x,y,z,uuid,label
4769,-0.888801,-0.059554,-0.454407,54CBB070-4E03-448F-B1B6-20FED69D3859,grass
4770,-0.873359,-0.044303,-0.485059,8F78E797-ABFC-4287-83F0-A2341CB412E0,grass
4771,-0.85445,0.005644,-0.519504,61D2C29A-ADF7-4377-9400-63F90C148518,grass
4772,-0.863761,0.01877,-0.503552,6F7DE537-948A-4B03-AA33-4B6D06F9AF8C,grass
4773,-0.84356,0.005072,-0.537012,8DE7F3EC-DD3C-40E4-BF0F-B191CB7154EF,grass
4774,-0.816867,-0.065821,-0.573058,E60C4EC1-E5AB-4F36-9F40-D3E979F2FD42,grass
4775,-0.851591,-0.01234,-0.524061,3370F390-1ED8-4E03-B2AE-CEBB2011295F,grass
4776,-0.831975,0.000305,-0.554814,C8077526-0B54-44FC-8062-CD3E31459093,grass
4777,-0.838675,0.023392,-0.54413,7BE47522-D06E-4954-8C7C-1858624E4E09,grass
4778,-0.835094,-0.023721,-0.549596,C3C004EF-7DB8-4E54-A9B6-2DB29CB5FA45,grass
4779,-0.845453,-0.032691,-0.533048,47AC49E3-8822-4438-815A-ACB180641532,grass
4780,-0.835668,-0.020455,-0.548854,82FEA385-90BC-472F-BE1C-E0FE424415E1,grass
4781,-0.862285,0.011806,-0.506285,A77A4C25-1341-4840-9A73-684B2A012501,grass
4782,-0.827337,-0.02233,-0.561261,A942A7B0-7C77-4C73-8C4E-2F588D644D2C,grass
4783,-0.840556,0.001824,-0.541722,1FC9EE88-855D-46A4-BE63-F49CEC543651,grass
4784,-0.829,-0.004923,-0.559226,52FA99F6-760B-41DA-B757-9AA3118DC4DA,grass
4785,-0.856809,-0.006107,-0.515599,308F74B2-C8C5-4AAC-A000-5C3AE56017D4,grass
4786,-0.805315,-0.022154,-0.592434,5C282623-D181-428B-8AD1-50F261A2D183,grass
4787,-0.857605,-0.017418,-0.514013,2A39C5D2-A638-48DE-8AC0-C1A2355131B8,grass
4788,-0.81018,-0.010891,-0.586081,9C86FA72-C05F-45D1-A3EC-8F662D9F0AF3,grass
4789,-0.873241,0.01893,-0.486922,6FA1279E-FF4A-4B1E-A7EB-F44B67F72E39,grass
4790,-0.789284,-0.036365,-0.612951,A51572F2-4672-46E4-BC0B-8AA34BC78490,grass
4791,-0.871612,-0.033412,-0.489056,35C0D821-7097-495A-9D01-42127204E8BD,grass
4792,-0.829218,-0.009337,-0.558847,8F973399-6339-4D7F-BB63-ACA27DE00232,grass
4793,-0.869028,-0.01742,-0.494457,8AB20FBA-8E70-4A39-A99A-43760476BE5C,grass
4794,-0.838037,-0.037423,-0.544329,D0C4C8A9-73E9-4442-A330-54EFFD36842E,grass
4795,-0.854828,-0.018611,-0.518578,01BA67F1-FA3C-4355-B0EB-44C2D1923A45,grass
4796,-0.818413,-0.034138,-0.573615,0F0A7EEE-47CF-4272-A55C-E98D61A8BA7C,grass
4797,-0.848432,0.008928,-0.529229,A7E6344F-FFAE-4C00-8B07-433481B1E19F,grass
4798,-0.80959,-0.030452,-0.586205,B1D92F03-A0BA-462D-89BF-FB8E27C7C2A0,grass
4799,-0.845245,-0.039674,-0.532904,CF3CB70C-76BE-4900-9D1E-ED6EDD5A4409,grass
4800,-0.848846,-0.078559,-0.52277,F9885AF6-CD1D-433C-9BBB-2DE56ECD69FF,grass
4801,-0.845969,-0.03715,-0.531936,1FD54F24-D285-45A9-B1AD-B4229C659C74,grass
4802,-0.857595,-0.010011,-0.514229,4EA760FD-86E0-4F71-B0E5-1D170B7268FF,grass
4803,-0.835082,-0.042878,-0.548452,09E900BB-AAA0-47CB-B9CE-591CFA4F452A,grass
4804,-0.862827,-0.045876,-0.503413,72234C3A-1133-4625-8FDC-5DE7FC216F58,grass
4805,-0.829271,-0.049923,-0.556613,670F21E3-B166-45E2-ADC9-3CB75A834F52,grass
4806,-0.856679,-0.032885,-0.514801,CF3CEA53-5131-4F4A-AE1E-C04F6EE45758,grass
4807,-0.847389,0.008523,-0.530905,C52CA9FE-478E-4FC8-8B36-29EBBDD4A045,grass
4808,-0.869359,-0.02454,-0.493571,F02F0A33-09BF-4FDC-8539-478387536D22,grass
4809,-0.856103,-0.001646,-0.516803,C5EF36D7-1366-4A31-9D13-94FD7D33ACA5,grass
4810,-0.857587,0.039388,-0.512828,F84CD533-E8D6-4578-9EAA-979AFBDDBB18,grass
4811,-0.859557,-0.024451,-0.510454,339218FB-5B66-45A0-BCFD-1AD13CE12F78,grass
4812,-0.822437,0.02758,-0.568187,E67CD80A-0574-442F-BDBE-73332A39ECC5,grass
4813,-0.810023,0.061527,-0.583161,34EF742D-EC5C-43FC-98AD-DCECD75ED2BD,grass
4814,-0.881716,-0.0004,-0.471781,96D2BDA8-F871-4544-91DD-8F624255F29C,grass
4815,-0.84816,-0.027029,-0.52905,18DD3837-916E-4ACD-A462-30498C0D870E,grass
4816,-0.893432,-0.036091,-0.447745,6ED9748B-4675-461E-883B-22E24C6B183F,grass
4817,-0.880351,0.01871,-0.473954,521451F8-21A7-4548-B71D-7BF39EC9387A,grass
4818,-0.883992,0.048324,-0.464997,58B7B7F8-22E3-4029-BD45-1221C193C152,grass
4819,-0.891281,-0.008451,-0.453373,886F59F7-0557-49C7-9AAD-C4CBC292BCB6,grass
4820,-0.897149,-0.042636,-0.439666,A20D8058-3445-4FCB-9787-56B3A2703EE3,grass
4821,-0.855801,0.018422,-0.516976,8828AA64-B039-4C5F-BABE-CA592992EA0A,grass
4822,-0.882536,-0.007458,-0.470186,E3328B5B-A178-4574-89C7-5B8397142037,grass
4823,-0.853838,-0.001885,-0.520536,1327EAF0-C066-4B7C-A8EC-59D94EF5A401,grass
4824,-0.847688,-0.062766,-0.526768,C2891834-3333-40DC-A5B6-E1D585109DD0,grass
4825,-0.880124,-0.009246,-0.474654,966215B7-BF42-4E18-B567-277EADB69027,grass
4826,-0.816416,0.028349,-0.576768,9D9077CC-4AEF-478F-AB96-3201B07F4911,grass
4827,-0.831821,-0.003784,-0.555031,2DDD2B41-F513-4DA3-AC6F-B82AD84117E5,grass
4828,-0.84241,-0.052382,-0.536284,65E521EA-FCF1-43A4-A44A-A29A893C5C93,grass
4829,-0.893175,0.031885,-0.448577,2D9A1934-BC99-4619-BD02-AE8AB59CAC20,grass
4830,-0.89032,-0.034016,-0.454064,45B2F654-5DA8-47A5-8CB3-C049C5B38FA3,grass
4831,-0.88326,-0.03588,-0.467509,50F40E7F-7128-429C-A79F-5B48A10FC176,grass
4832,-0.886564,-0.000837,-0.462606,E83E2B0D-D00B-4838-9912-558096A7652D,grass
4833,-0.851021,0.030568,-0.524241,20AAB732-D51C-4446-9F70-768755A2D9C1,grass
4834,-0.881807,-0.003746,-0.471595,4225BA22-E99B-472B-B52D-20C350182AD0,grass
4835,-0.864887,-0.017947,-0.501646,6F8BE345-5FA9-4232-B7BF-472656A8FD0A,grass
4836,-0.861667,-0.037063,-0.506119,97C23026-37E2-49CF-84E8-8A102C8B3B0F,grass
4837,-0.84565,0.014399,-0.533543,01BA93F1-221C-4734-B576-441B769DFAB5,grass
4838,-0.869131,-0.069873,-0.489622,2A8A9084-B38E-45E7-B156-44C792CC67AB,grass
4839,-0.885507,0.015878,-0.464354,63539D23-3A45-4665-B47F-F7380D79CB3E,grass
4840,-0.853699,-0.028483,-0.519988,94AABE0E-BBD7-4464-99C6-8988D76656F7,grass
4841,-0.832227,0.020143,-0.554069,171F701A-3EC0-43C9-811E-0F13DAC989C3,grass
4842,-0.890623,0.024651,-0.454074,E8D687B6-C976-4D1D-8375-5F91235F5403,grass
4843,-0.812045,-0.026953,-0.582973,59FA624B-E8DD-4592-8E57-22886B120EA3,grass
4844,-0.893009,0.022098,-0.449497,E81279A3-1576-4156-8DCA-8311DD9E6722,grass
4845,-0.874616,0.013388,-0.484631,0D526C11-C0FB-4F57-8798-EF3A459321F7,grass
4846,-0.88506,-0.011482,-0.465336,2A7E27A1-397F-4692-8770-34EBEBD8B7F6,grass
4847,-0.870366,-0.090579,-0.484002,51131468-98DC-4D68-A78E-8A10512C257A,grass
4848,-0.867607,-0.010685,-0.497137,6B6F30A4-2D51-4CB7-AD14-6449567B21F6,grass
4849,-0.861883,-0.009437,-0.50702,7E565D63-3C6E-48C9-8281-79A18C919170,grass
4850,-0.855443,0.01922,-0.51754,D64374E8-66A4-4424-9FD7-6BD3581A5C6F,grass
4851,-0.793242,-0.039303,-0.607637,2187692B-0D0C-4A36-9575-9EF1DC1F2CFB,grass
4852,-0.881033,-0.011306,-0.47292,71C68799-F30E-4864-BE60-540C6B46B057,grass
4853,-0.780188,0.000172,-0.625545,9E75CC55-F344-49B3-B95B-CD425A850585,grass
4854,-0.860046,-0.019589,-0.50984,C8CDD6F3-65D6-4261-8E80-8E4445575277,grass
4855,-0.84858,-0.073121,-0.52399,0C63D481-4D27-4690-AC57-CE27F8826A6F,grass
4856,-0.871785,-0.017203,-0.489586,149C54B4-D24F-4D1E-B757-8A2F846EF452,grass
4857,-0.837861,-0.034619,-0.544784,600BC572-86E5-4F77-8893-29057526219C,grass
4858,-0.83861,0.011825,-0.544604,90E91B43-D37E-44CD-8BAE-AD1481DF3BF9,grass
4859,-0.867198,-0.050837,-0.495361,02EC1DEA-2920-49B8-B923-C236C1C8B672,grass
4860,-0.877447,-0.025454,-0.478998,D11C7702-555B-4E5B-8197-2B9C9F3EA70F,grass
4861,-0.791483,-0.050983,-0.609061,10A04C17-D202-4B54-BE6B-8065FAE4140C,grass
4862,-0.864953,-0.015646,-0.501608,D42E089C-1BC6-4E65-83E2-4EACE4836276,grass
4863,-0.831984,-0.036853,-0.553574,40AE22C3-CDC5-401C-B6AA-F33B5BD8A34D,grass
4864,-0.880226,0.004593,-0.474532,822AB06C-4509-4A20-8B92-0EE1B4C26074,grass
4865,-0.859497,0.043867,-0.509255,77E31FC3-37C9-48B9-88A9-850355EBDC84,grass
4866,-0.883205,-0.005038,-0.468959,BA040F3A-E5CE-443D-934A-1F2C411EA777,grass
4867,-0.871578,-0.014658,-0.490038,4A05BDE4-EA41-4D3F-8E0D-8880DB3FAD2E,grass
4868,-0.846992,-0.055821,-0.528667,5F7AC359-8478-4CA7-B9CE-E5E8F51BAA84,grass
4869,-0.883763,0.003803,-0.46792,7B3C47D6-508B-4AA6-BD4B-9D8262F367A4,grass
4870,-0.793772,0.010205,-0.60813,E350EB99-0381-43E6-863E-510A5F77F64D,grass
4871,-0.764569,-0.038543,-0.643388,5C09078A-C4ED-44A6-A130-F0A07E3182B3,grass
4872,-0.883365,0.029661,-0.467747,6A4EE1B6-8A8B-4B36-8A17-F639CCA5A3D8,grass
4873,-0.883151,-0.003701,-0.469075,23F28091-3BD2-4055-B58E-7C37F9DBB894,grass
4874,-0.741767,0.043103,-0.669271,642A3663-CBE6-4314-BB99-3B2D9014EC53,grass
4875,-0.767357,-0.068883,-0.63751,1FE723D9-2EE8-4E52-956B-1CF8370D56CC,grass
4876,-0.877821,0.016352,-0.478709,B23F7731-E0EC-4E7A-B253-EC210764ADB7,grass
4877,-0.849978,-0.002196,-0.526814,105B79E7-653B-460C-9B2E-D3B217471D6F,grass
4878,-0.877115,-0.005576,-0.480248,1C90AD2C-1560-48CB-8053-840B6C20F1A9,grass
4879,-0.85421,-0.06744,-0.515536,346D6DF0-77A9-4D4E-A790-B8E12954D6BE,grass
4880,-0.893364,0.007966,-0.449262,8E68D4A4-E1AF-40FB-8B65-C971D41EE580,grass
4881,-0.87126,-0.024434,-0.490214,3A1BB4EA-9D4C-4A72-82D1-ACEEA3B80BA2,grass
4882,-0.87396,0.014585,-0.48578,E945EA40-1803-48FF-95D8-FAB665255A61,grass
4883,-0.794701,0.012376,-0.606875,9A55D39B-B693-4E0B-A432-F5A6153B1567,grass
4884,-0.882407,0.013889,-0.470282,C1D80786-1099-4C06-ADF4-471C18B052C9,grass
4885,-0.889429,-0.018316,-0.456706,1E70AEFD-C650-43F5-B54B-ACC96B7E672F,grass
4886,-0.862693,-0.057876,-0.502406,763C9D0E-AD24-4BF7-9B67-78CC2109F347,grass
4887,-0.865454,-0.013913,-0.500795,1BB59687-63A9-45F6-98F4-888ED7A6D0B3,grass
4888,-0.858832,-0.012967,-0.512094,3996FD38-6FA7-4ACE-AE5F-EF00202418D8,grass
4889,-0.876487,-0.043994,-0.479411,C72A64B1-E75A-4997-8CE9-6AA935E2ADA5,grass
4890,-0.849553,-0.02849,-0.526734,E53C50F0-CED7-42C7-8E24-4728C8F39495,grass
4891,-0.828053,-0.018809,-0.560335,820A4196-C412-44FD-AC92-C642E154EA6A,grass
4892,-0.875838,-0.02586,-0.481912,9CAA3CAC-0304-432A-A6CA-90EB4A53C3B2,grass
4893,-0.837142,-0.020219,-0.546612,253935A7-E0AC-434F-8AD9-0D28A3AEAE37,grass
4894,-0.87608,-0.038844,-0.480599,2891667C-6A57-40EB-88DB-86E8BDDEACB6,grass
4895,-0.788549,-0.058728,-0.612161,91E3878B-5197-48CF-AA8A-4BC042C6CFEA,grass
4896,-0.889831,-0.01366,-0.456085,BD3763FE-2716-4F76-96EF-FE4EE3069A39,grass
4897,-0.820762,-0.005263,-0.571247,06C4B692-A25C-4DC6-8230-CEB7E69563F0,grass
4898,-0.889136,-0.018447,-0.457271,F22AEC84-D455-4A6A-B92F-36BD24C7AAAF,grass
4899,-0.832317,-0.029139,-0.553533,2FCCF981-B751-42EA-AC4C-C00EF6B02026,grass
4900,-0.879167,-0.026684,-0.475766,D3CCD78E-8901-4B84-92B6-048E638A7A8E,grass
4901,-0.851031,0.025123,-0.524514,97DCD050-E265-430A-9F03-A56A546C7F9B,grass
4902,-0.881414,0.047348,-0.469966,B3E85B80-4922-47FB-8BB4-CA15D36E223F,grass
4903,-0.813689,-0.007196,-0.581257,315E9D54-3C9E-47F7-B30C-16F1BECCDA06,grass
4904,-0.89282,0.006618,-0.450366,3435E5BD-0DE3-4B04-937F-3868F7BD2DA8,grass
4905,-0.854585,-0.022022,-0.518844,06D11298-CF5C-45FA-9F15-098D1475AF5A,grass
4906,-0.843389,0.003456,-0.537292,989DD183-D40B-45A4-831A-93E2A7F33038,grass
4907,-0.83446,-0.092367,-0.543273,758309C9-F715-4F4F-AB3B-129C32D71E34,grass
4908,-0.872215,-0.04055,-0.487439,E3B8C66B-275D-4849-BEC4-5C9CB77B93D7,grass
4909,-0.841449,0.022029,-0.539887,34599148-297B-4BF7-A01B-9D3007573B52,grass
4910,-0.852194,-0.028544,-0.522447,5F0353C2-66AB-42C5-87D5-43E0AAB3CFBC,grass
4911,-0.876153,-0.01234,-0.481875,9CE39476-95E8-47FC-B949-95C19D2E1427,grass
4912,-0.862294,-0.0416,-0.504696,EDD03ACB-18D3-485F-ADDC-DD6B14A5AC27,grass
4913,-0.795793,0.007223,-0.605526,47EEF360-EA06-4581-9E9C-AB1682684CF6,grass
4914,-0.863098,-0.038753,-0.503548,E9DF69C2-EBD6-420D-A805-BEF1F5122F29,grass
4915,-0.872387,-0.048652,-0.486389,299458B3-7E15-491D-BC77-BB0287340020,grass
4916,-0.783902,-0.167487,-0.597867,B06EFB22-0135-42D9-BE21-5EF419094A17,grass
4917,-0.857474,-0.056919,-0.511369,27288027-6FED-4FEC-88F1-BE0146F2D247,grass
4918,-0.798707,-0.067282,-0.597946,CC1E5C76-1DDC-4F9B-8E72-806F2FD27862,grass
4919,-0.850368,-0.058922,-0.52288,0FA79946-869D-4BE5-9FE4-36F4C23338D5,grass
4920,-0.855836,-0.004734,-0.517226,14EA3D33-C3C5-4B46-999A-7059655F4E7A,grass
4921,-0.783161,-0.056998,-0.619202,10B8523A-24A6-45CD-A883-DF21B060CB64,grass
4922,-0.843187,-0.039261,-0.536185,4598C07D-46AC-4E20-B812-2DC0ED307D7D,grass
4923,-0.850251,-0.037541,-0.525038,5CA0FD1A-A335-43E5-B5DC-79A2AAD8C94D,grass
4924,-0.801635,-0.060284,-0.594767,A7202746-575C-415F-AC26-4DAAF488BF24,grass
4925,-0.85971,0.002035,-0.510778,0BE1805B-E9DE-4A60-A3EA-21B3CADA88CD,grass
4926,-0.877763,-0.013137,-0.478915,45E7BA19-A258-4D82-BB5E-B0FF7849CA12,grass
4927,-0.872058,-0.043663,-0.487451,9219F466-69F2-4ECB-9E42-9002BEA5248D,grass
4928,-0.772817,-0.081711,-0.629347,9D71D817-8568-4BB7-BAC6-5648881EE7D0,grass
4929,-0.881402,-0.017322,-0.472049,26ABA9BC-9826-4B44-852B-A2D7DF2D8E9E,grass
4930,-0.781444,-0.042682,-0.622514,8D44B078-CE17-424F-A4C2-B226463D67D7,grass
4931,-0.812031,0.030663,-0.582808,67D8E6D0-5AA8-4E58-9D6F-1C89B8065377,grass
4932,-0.878061,-0.022349,-0.478027,6C80F65B-3E78-4424-97E0-F65397FEBDAA,grass
4933,-0.861096,0.011877,-0.508304,24AD849B-05D2-44E0-8BF9-A02771AF99A4,grass
4934,-0.861247,-0.079086,-0.501995,6BD7A0FF-539B-4791-AB4D-78A8604DB892,grass
4935,-0.879246,-0.018825,-0.475997,546F5FBF-1FCA-4F5B-A89B-23B26B9C81D5,grass
4936,-0.798504,-0.002697,-0.601983,668C7D11-8A66-41DF-ABF8-2476A6FD1E3A,grass
4937,-0.859474,-0.038778,-0.509706,B425174D-FBEE-4611-9714-145A855396EC,grass
4938,-0.828495,0.008009,-0.55994,D24D1980-BE41-471E-9301-8675E2E0DDE2,grass
4939,-0.843573,-0.003368,-0.537004,69F803E7-1EA9-437A-8A36-2E1D18D9E629,grass
4940,-0.854908,-0.043406,-0.516961,F6745005-7EB1-435A-86F3-E074B7C3DBE5,grass
4941,-0.828353,-0.042332,-0.558604,2C52CE14-584E-4574-B20E-EC4F1B0AACEE,grass
4942,-0.872168,-0.006247,-0.489168,A89CD601-3615-46A2-8CBD-BC7E862F7AA9,grass
4943,-0.855012,0.031983,-0.517621,3716F0BB-EED2-48B8-ACC9-864239956346,grass
4944,-0.871236,0.00745,-0.490807,7F4524C7-94F7-42E1-95F9-8262ABD22111,grass
4945,-0.749713,-0.098164,-0.654442,F8BDFDB8-4316-44E2-AD7A-36FE42CEF8EC,grass
4946,-0.746337,-0.100087,-0.658,352ECCCB-0E81-473B-8256-E56602A118EE,grass
4947,-0.873175,-0.051449,-0.484684,4D555D5F-23FE-4B19-AD84-837F18A8B81A,grass
4948,-0.829312,0.056171,-0.555955,BFFA2B8A-1FCE-416D-9146-885385A74938,grass
4949,-0.760479,-0.151128,-0.631532,11951026-6EC8-4020-9150-8EDCC1C10F67,grass
4950,-0.839061,0.011513,-0.543916,B12219B4-4D13-4940-A1BA-BF231F137F4C,grass
4951,-0.87158,-0.007983,-0.490188,FA532BD3-E54A-4EAD-858B-C4375060C25D,grass
4952,-0.832441,-0.055936,-0.551283,693AAF30-1301-4B57-8994-8A05135426F3,grass
4953,-0.780183,-0.043143,-0.624062,9E0559C2-EE86-4C92-92CE-2A7BFCFFCEFA,grass
4954,-0.829997,-0.024189,-0.557243,A4B65970-47C1-4868-9653-5B3536331490,grass
4955,-0.822108,-0.130984,-0.554059,0B85FF45-10A9-4148-AE5B-1CF18949BF28,grass
4956,-0.807601,-0.013138,-0.589583,0D376433-E9B7-4583-A6B2-861463F5A645,grass
4957,-0.84901,-0.00577,-0.528346,EE9A6C91-3651-4174-ADF0-F404318AC7A2,grass
4958,-0.787927,-0.009756,-0.615692,3AAA4B93-2669-49DF-B469-515FD6CF8C5C,grass
4959,-0.828709,-0.014716,-0.559487,7DD840B4-0DEE-44BB-8826-9934D1A56408,grass
4960,-0.853146,-0.042844,-0.51991,CB003C8B-71F2-4414-AB0B-10D64F629FDF,grass
4961,-0.724816,-0.095434,-0.6823,783C65F1-179D-4C0B-8415-D57485D0C011,grass
4962,-0.784898,-0.069961,-0.615663,9411E925-C69B-4882-ACC7-66270EB25D30,grass
4963,-0.770068,-0.010738,-0.637871,124B8CBF-E062-4F65-B0A2-FCDDB3340FB4,grass
4964,-0.794176,-0.012319,-0.607563,78EABE77-1AF4-4307-A000-E768B1B162C3,grass
4965,-0.838865,-0.00051,-0.544339,EEE96CEB-599B-4A8D-AC4D-AE80C1E1DBCA,grass
4966,-0.792859,-0.01948,-0.609093,FE8A33DC-477E-4E3A-B343-7362144E2519,grass
4967,-0.849999,-0.027798,-0.52605,4E92B728-8B34-4259-A91A-850902388C92,grass
4968,-0.784259,-0.071147,-0.61634,D47FCBCA-8ABF-42BC-843C-314C94171582,grass
4969,-0.819911,-0.002829,-0.572484,262FF81C-872C-4AF2-AFF6-E79DB7D49110,grass
4970,-0.811388,-0.020425,-0.584152,FF4E5AB8-4F8B-40B7-89ED-AD8347542BC0,grass
4971,-0.864082,0.021098,-0.50291,1861F6C5-9AEC-4F4F-BD57-76495063A868,grass
4972,-0.831353,-0.088199,-0.548701,39A26F7F-F310-4377-9D47-6D14A61B4A3D,grass
4973,-0.755949,0.009064,-0.654568,0C767508-0562-4B63-8925-307D93F0AC60,grass
4974,-0.861221,-0.025299,-0.507601,7998718D-31D7-40F4-8089-5C0F26EB9FF1,grass
4975,-0.768871,-0.077405,-0.634701,42F9A6EE-70C4-4B4F-B1A7-F8ECD7D202BD,grass
4976,-0.811266,-0.027463,-0.584031,50BDA1AB-708A-40F7-AE23-0175ED5D667A,grass
4977,-0.854294,0.04755,-0.517611,5F9B20D8-C58E-4437-AF23-115C306925F0,grass
4978,-0.777898,-0.013274,-0.628251,D028F513-F3B2-4B5B-AAC1-A3DE1148F8B5,grass
4979,-0.80583,-0.044553,-0.590469,85EE0AB5-C823-449F-A513-684EB81C7803,grass
4980,-0.819115,-0.043934,-0.571944,DC820172-633E-4D20-BBA5-4D113AFE8CCA,grass
4981,-0.803315,-0.028721,-0.594862,5E606F40-952C-43B8-9826-0583CEEF9B96,grass
4982,-0.848363,-0.070198,-0.524741,CCAA1CE2-2B27-4C2B-9671-3135E625F1A6,grass
4983,-0.87429,-0.015537,-0.485156,29AEC9CA-20FC-49D4-87C2-2CCED13B7888,grass
4984,-0.812634,0.049251,-0.58069,FE0B944C-F17B-4226-BE3F-76288377C4D1,grass
4985,-0.848108,-0.037864,-0.528469,7EA844EA-239F-47E0-946C-A7BA0FED296D,grass
4986,-0.81648,-0.079266,-0.571907,E7091BB5-EEB1-4227-968D-BCC1D0CF4739,grass
4987,-0.870194,0.043344,-0.490799,815B1342-374C-4013-BDEF-9F532C89A26C,grass
4988,-0.827163,-0.028877,-0.56122,ED683B92-CAEA-4597-8495-966D3AD818C7,grass
4989,-0.85176,-0.07892,-0.517955,803FF63C-763B-4510-BC85-F4226A7603EF,grass
4990,-0.769884,0.020934,-0.63784,D673B3A7-E8DC-4144-B1F7-2C9F6496CAA0,grass
4991,-0.83237,-0.041385,-0.552673,1445DF1A-E645-442A-BE49-0E6D56389524,grass
4992,-0.844832,0.020658,-0.534632,7DCDF784-2503-4F60-AD53-6C31C15A26A7,grass
4993,-0.787101,-0.073075,-0.612481,47ED0958-E329-47AF-9518-FC4A372F261E,grass
4994,-0.863755,0.035501,-0.50266,C0ACD04F-376D-4797-89C6-9E940A4BCE85,grass
4995,-0.815668,-0.048012,-0.576525,774F14F1-76A0-4A26-AEA4-2EA4AE8314E8,grass
4996,-0.784304,-0.006953,-0.620338,98E47124-5972-4073-88F3-90FEFA803F23,grass
4997,-0.870167,0.003843,-0.492742,50139F51-D5F4-4570-B659-985B69A534F3,grass
4998,-0.824406,-0.033191,-0.565025,A61FBAAF-450F-4CE9-8863-DDC27FEC838F,grass
4999,-0.842856,0.033322,-0.537107,7F1A0E07-4A83-4EBD-811A-4094B4BFFF0B,grass
5000,-0.77949,-0.026797,-0.625842,993EC377-8C47-4670-9E48-2E9D4C1E346C,grass
5001,-0.832226,-0.031406,-0.553546,302F1529-6119-4D65-B5DF-A8FF02737642,grass
5002,-0.867773,0.035032,-0.495724,3CDED64C-0167-433B-ADEA-28726868289A,grass
5003,-0.819401,-0.09871,-0.564658,A3DDCC8B-C76C-4F3A-A5ED-4C29A8EA1CF0,grass
5004,-0.806247,-0.0163,-0.591355,FC7EDFB5-6156-44D3-814A-EBDAF448A1E6,grass
5005,-0.841025,0.039948,-0.539519,B0CEED92-DB00-4D6D-99ED-BDD87321692D,grass
5006,-0.817556,-0.043313,-0.574217,349F5CA2-117D-44E7-9AE0-A73F53B5216D,grass
5007,-0.861477,0.061452,-0.504065,62442386-FACA-4F5A-ADCD-B2FB3390DA0C,grass
5008,-0.823321,-0.025693,-0.566994,024B0473-1FD9-4F31-81DA-C5BB5CE4F249,grass
5009,-0.80669,-0.022823,-0.590534,AF92F995-B989-4688-A0F5-E23A22CB4E81,grass
5010,-0.844545,0.034435,-0.534376,8BB7F5DF-4409-4593-8DF7-F386A47E8D85,grass
5011,-0.846811,-0.037628,-0.530561,EE343C99-04DB-4D52-90CB-B1E60629C881,grass
5012,-0.796004,-0.03479,-0.60429,9C2FD55D-F870-487B-BF5B-72EA66E8B89A,grass
5013,-0.821307,0.02252,-0.570042,31B7ECB4-4F3F-4C77-A8FF-610DF2EBCA24,grass
5014,-0.875258,-0.034836,-0.482401,4E0380C9-E7F2-45D0-A34B-EC7BEA028A87,grass
5015,-0.837223,0.062179,-0.543315,192F7DA9-10B4-49D9-8A21-D8A8DE22DFDE,grass
5016,-0.781913,-0.024169,-0.622919,C3B862AE-C876-4CBD-A83C-B1CB006E231D,grass
5017,-0.819533,0.014567,-0.572846,68C65221-03CD-4A0B-B6EA-08C4A95D60B4,grass
5018,-0.858499,0.017957,-0.512502,D989092B-3F19-40D0-BC9B-D5007E5E6BA9,grass
5019,-0.820466,-0.050423,-0.569468,72BDC711-8D26-43ED-823D-EF9D184A0E8B,grass
5020,-0.823587,0.003008,-0.567183,7F5BEAAF-451C-4BE7-899A-73E7BA77F0EB,grass
5021,-0.86752,0.018268,-0.497067,B494F761-F2E9-4C97-B593-19F126C53CB2,grass
5022,-0.837723,-0.025956,-0.545479,CF9AFA94-8430-4BCB-BEE1-6F0CE36488BB,grass
5023,-0.855263,-0.001522,-0.518191,6C0F0D86-A955-4D20-93EC-E30B6654BFE0,grass
5024,-0.793931,-0.007806,-0.607957,BD5B6823-2EDF-4194-B912-9C7B74286AAF,grass
5025,-0.865066,-0.033877,-0.500514,63449C97-2529-4F22-A8B8-0E7357952E9F,grass
5026,-0.840507,-0.018015,-0.541501,FAF27E8F-154E-4E04-B720-77C0806D2CD0,grass
5027,-0.840636,0.09552,-0.533111,96461B9B-93EC-4639-9CBC-1754D2C45108,grass
5028,-0.833028,0.084009,-0.546814,A0A7C16F-9980-49B3-A248-115567C72EE4,grass
5029,-0.856689,0.014321,-0.515634,2131C51C-B0D5-4337-9585-06F86804478D,grass
5030,-0.802389,-0.051953,-0.594536,6C7B250C-A400-4905-AEFF-2A744CF88681,grass
5031,-0.870321,0.024994,-0.49185,B00CA618-D4FF-47ED-87BA-D884F45AF0A9,grass
5032,-0.831337,-0.012144,-0.555636,BDFFF37C-3A88-4EDC-B442-8ABC7E030BC6,grass
5033,-0.85736,0.011381,-0.514591,17AA40D1-E738-496F-836C-05A23D4149D9,grass
5034,-0.854624,0.022076,-0.518779,77D87F9D-CF32-4396-BBB3-8865DB4A7AE8,grass
5035,-0.875045,0.011162,-0.483912,DD76F39C-488B-4D21-8D2A-ED5E3E75B1DD,grass
5036,-0.844467,0.003204,-0.535599,F653817C-4B6E-410B-B285-3469F23F3E87,grass
5037,-0.841651,0.053925,-0.537322,6362F857-22F8-4EC4-9587-A0745E313FB5,grass
5038,-0.838097,0.003632,-0.54551,A064859B-68E4-486B-9A6D-78F90FA857D2,grass
5039,-0.842566,0.042659,-0.536902,ADF4958A-86E1-4404-B8D1-E079597F7334,grass
5040,-0.786077,-0.038641,-0.616919,BCF5D6F8-442F-45CE-B3C6-BFE40EB575BD,grass
